BASKET_NUM,COMMODITY
37997,BAKERY
84310,BAKERY
36209,BAKERY
52252,BAKERY
53561,BAKERY
77078,BAKERY
71479,BAKERY
43810,BAKERY
9735,BAKERY
7444,BAKERY
38897,BAKERY
11947,BAKERY
25318,BAKERY
43858,BAKERY
77990,BAKERY
64123,BAKERY
77494,BAKERY
8169,BAKERY
52327,BAKERY
42117,BAKERY
55391,BAKERY
24126,BAKERY
80474,BAKERY
43929,BAKERY
74710,BAKERY
21751,BAKERY
5252,BAKERY
6364,BAKERY
58847,BAKERY
43805,BAKERY
1531,BAKERY
36465,BAKERY
43632,BAKERY
4863,BAKERY
64845,BAKERY
54207,BAKERY
40585,BAKERY
68820,BAKERY
66841,BAKERY
27843,BAKERY
36501,BAKERY
80439,BAKERY
37397,BAKERY
41526,BAKERY
33727,BAKERY
47343,BAKERY
59099,BAKERY
29560,BAKERY
14006,BAKERY
50439,BAKERY
65370,BAKERY
38293,BAKERY
62602,BAKERY
60961,BAKERY
81228,BAKERY
50619,BAKERY
84333,CANNED GOODS
16326,CANNED GOODS
75641,CANNED GOODS
40125,CANNED GOODS
43120,CANNED GOODS
43968,CANNED GOODS
25947,CANNED GOODS
24530,CANNED GOODS
3422,CANNED GOODS
21833,CANNED GOODS
27784,CANNED GOODS
23140,CANNED GOODS
40653,CANNED GOODS
5700,CANNED GOODS
53289,CANNED GOODS
6144,CANNED GOODS
77092,CANNED GOODS
23934,CANNED GOODS
2635,CANNED GOODS
67750,CANNED GOODS
38465,CANNED GOODS
54268,CANNED GOODS
47637,CANNED GOODS
64215,CANNED GOODS
25853,CANNED GOODS
64819,CANNED GOODS
66574,CANNED GOODS
49569,CANNED GOODS
42361,CANNED GOODS
4032,CANNED GOODS
68583,CANNED GOODS
69131,CANNED GOODS
64537,CANNED GOODS
43937,CANNED GOODS
18587,CANNED GOODS
4469,CANNED GOODS
3954,CANNED GOODS
329,CANNED GOODS
67935,CANNED GOODS
2978,CANNED GOODS
3988,CANNED GOODS
50133,CANNED GOODS
47745,CANNED GOODS
12506,CANNED GOODS
28624,CANNED GOODS
68227,CANNED GOODS
32350,CANNED GOODS
61197,CANNED GOODS
41242,CANNED GOODS
50142,CANNED GOODS
3090,CANNED GOODS
47265,CANNED GOODS
61332,CANNED GOODS
23420,CANNED GOODS
57405,CANNED GOODS
64411,CANNED GOODS
84333,CANNED GOODS
16326,CANNED GOODS
75641,CANNED GOODS
40125,CANNED GOODS
43120,CANNED GOODS
43968,CANNED GOODS
25947,CANNED GOODS
24530,CANNED GOODS
3422,CANNED GOODS
21833,CANNED GOODS
27784,CANNED GOODS
23140,CANNED GOODS
40653,CANNED GOODS
5700,CANNED GOODS
53289,CANNED GOODS
6144,CANNED GOODS
77092,CANNED GOODS
23934,CANNED GOODS
2635,CANNED GOODS
67750,CANNED GOODS
38465,CANNED GOODS
54268,CANNED GOODS
47637,CANNED GOODS
64215,CANNED GOODS
25853,CANNED GOODS
64819,CANNED GOODS
66574,CANNED GOODS
49569,CANNED GOODS
42361,CANNED GOODS
4032,CANNED GOODS
68583,CANNED GOODS
69131,CANNED GOODS
64537,CANNED GOODS
43937,CANNED GOODS
18587,CANNED GOODS
4469,CANNED GOODS
3954,CANNED GOODS
329,CANNED GOODS
67935,CANNED GOODS
2978,CANNED GOODS
3988,CANNED GOODS
50133,CANNED GOODS
47745,CANNED GOODS
12506,CANNED GOODS
28624,CANNED GOODS
68227,CANNED GOODS
32350,CANNED GOODS
61197,CANNED GOODS
41242,CANNED GOODS
50142,CANNED GOODS
3090,CANNED GOODS
47265,CANNED GOODS
61332,CANNED GOODS
23420,CANNED GOODS
57405,CANNED GOODS
64411,CANNED GOODS
84333,FROZEN FOOD
49810,FROZEN FOOD
71992,FROZEN FOOD
16,FROZEN FOOD
22535,FROZEN FOOD
45070,FROZEN FOOD
1573,FROZEN FOOD
61496,FROZEN FOOD
75010,FROZEN FOOD
15221,FROZEN FOOD
84357,FROZEN FOOD
22543,FROZEN FOOD
62774,FROZEN FOOD
19847,FROZEN FOOD
32391,FROZEN FOOD
56533,FROZEN FOOD
42943,FROZEN FOOD
60233,FROZEN FOOD
12093,FROZEN FOOD
8801,FROZEN FOOD
29714,FROZEN FOOD
84296,FROZEN FOOD
69347,FROZEN FOOD
78671,FROZEN FOOD
14693,FROZEN FOOD
65157,FROZEN FOOD
79697,FROZEN FOOD
37771,FROZEN FOOD
4696,FROZEN FOOD
67954,FROZEN FOOD
336,FROZEN FOOD
69386,FROZEN FOOD
26570,FROZEN FOOD
59928,FROZEN FOOD
27517,FROZEN FOOD
37882,FROZEN FOOD
54770,FROZEN FOOD
57044,FROZEN FOOD
30220,FROZEN FOOD
23238,FROZEN FOOD
8281,FROZEN FOOD
8697,FROZEN FOOD
57418,FROZEN FOOD
63159,FROZEN FOOD
56995,FROZEN FOOD
9411,FROZEN FOOD
23168,FROZEN FOOD
11212,FROZEN FOOD
58773,FROZEN FOOD
64574,FROZEN FOOD
13666,FROZEN FOOD
7920,FROZEN FOOD
18072,FROZEN FOOD
69236,FROZEN FOOD
23952,FROZEN FOOD
16286,FROZEN FOOD
62156,FROZEN FOOD
26489,FROZEN FOOD
67454,FROZEN FOOD
4794,FROZEN FOOD
17446,FROZEN FOOD
10354,FROZEN FOOD
52721,FROZEN FOOD
36377,FROZEN FOOD
82204,FROZEN FOOD
29730,FROZEN FOOD
77905,FROZEN FOOD
48040,FROZEN FOOD
35265,FROZEN FOOD
1813,FROZEN FOOD
37373,FROZEN FOOD
83446,FROZEN FOOD
56222,FROZEN FOOD
20944,FROZEN FOOD
69427,FROZEN FOOD
46358,FROZEN FOOD
81747,FROZEN FOOD
16987,FROZEN FOOD
38953,FROZEN FOOD
18519,FROZEN FOOD
69924,FROZEN FOOD
77695,FROZEN FOOD
70776,FROZEN FOOD
74846,FROZEN FOOD
36803,FROZEN FOOD
2989,FROZEN FOOD
74605,FROZEN FOOD
20332,FROZEN FOOD
9675,FROZEN FOOD
19869,FROZEN FOOD
74590,FROZEN FOOD
3906,FROZEN FOOD
28123,FROZEN FOOD
4330,FROZEN FOOD
55552,FROZEN FOOD
40895,FROZEN FOOD
54730,FROZEN FOOD
25935,FROZEN FOOD
8060,FROZEN FOOD
29333,FROZEN FOOD
2688,FROZEN FOOD
84746,FROZEN FOOD
52252,FROZEN FOOD
40987,FROZEN FOOD
45601,FROZEN FOOD
33926,FROZEN FOOD
20566,FROZEN FOOD
44011,FROZEN FOOD
66668,FROZEN FOOD
6372,FROZEN FOOD
83516,FROZEN FOOD
8969,FROZEN FOOD
80483,FROZEN FOOD
71387,FROZEN FOOD
12572,FROZEN FOOD
16097,FROZEN FOOD
78397,FROZEN FOOD
84826,FROZEN FOOD
24300,FROZEN FOOD
74020,FROZEN FOOD
83266,FROZEN FOOD
4869,FROZEN FOOD
83508,FROZEN FOOD
16250,FROZEN FOOD
66021,FROZEN FOOD
35743,FROZEN FOOD
75626,FROZEN FOOD
72418,FROZEN FOOD
30461,FROZEN FOOD
9802,FROZEN FOOD
637,FROZEN FOOD
10492,FROZEN FOOD
16822,FROZEN FOOD
60589,FROZEN FOOD
29874,FROZEN FOOD
62406,FROZEN FOOD
2782,FROZEN FOOD
52145,FROZEN FOOD
22956,FROZEN FOOD
52775,FROZEN FOOD
11682,FROZEN FOOD
18999,FROZEN FOOD
69324,FROZEN FOOD
38267,FROZEN FOOD
58144,FROZEN FOOD
20242,FROZEN FOOD
15881,FROZEN FOOD
12846,FROZEN FOOD
472,FROZEN FOOD
64738,FROZEN FOOD
43392,FROZEN FOOD
33179,FROZEN FOOD
74965,FROZEN FOOD
28464,FROZEN FOOD
78232,FROZEN FOOD
6849,FROZEN FOOD
28010,FROZEN FOOD
45244,FROZEN FOOD
43033,FROZEN FOOD
66813,FROZEN FOOD
52832,FROZEN FOOD
33264,FROZEN FOOD
46337,FROZEN FOOD
39489,FROZEN FOOD
27183,FROZEN FOOD
45274,FROZEN FOOD
666,FROZEN FOOD
10941,FROZEN FOOD
6722,FROZEN FOOD
37726,FROZEN FOOD
3929,FROZEN FOOD
69176,FROZEN FOOD
32596,FROZEN FOOD
7924,FROZEN FOOD
68962,FROZEN FOOD
40440,FROZEN FOOD
26858,FROZEN FOOD
44866,FROZEN FOOD
84333,FROZEN FOOD
49810,FROZEN FOOD
71992,FROZEN FOOD
16,FROZEN FOOD
22535,FROZEN FOOD
45070,FROZEN FOOD
1573,FROZEN FOOD
61496,FROZEN FOOD
75010,FROZEN FOOD
15221,FROZEN FOOD
84357,FROZEN FOOD
22543,FROZEN FOOD
62774,FROZEN FOOD
19847,FROZEN FOOD
32391,FROZEN FOOD
56533,FROZEN FOOD
42943,FROZEN FOOD
60233,FROZEN FOOD
12093,FROZEN FOOD
8801,FROZEN FOOD
29714,FROZEN FOOD
84296,FROZEN FOOD
69347,FROZEN FOOD
78671,FROZEN FOOD
14693,FROZEN FOOD
65157,FROZEN FOOD
79697,FROZEN FOOD
37771,FROZEN FOOD
4696,FROZEN FOOD
67954,FROZEN FOOD
336,FROZEN FOOD
69386,FROZEN FOOD
26570,FROZEN FOOD
59928,FROZEN FOOD
27517,FROZEN FOOD
37882,FROZEN FOOD
54770,FROZEN FOOD
57044,FROZEN FOOD
30220,FROZEN FOOD
23238,FROZEN FOOD
8281,FROZEN FOOD
8697,FROZEN FOOD
57418,FROZEN FOOD
63159,FROZEN FOOD
56995,FROZEN FOOD
9411,FROZEN FOOD
23168,FROZEN FOOD
11212,FROZEN FOOD
58773,FROZEN FOOD
64574,FROZEN FOOD
13666,FROZEN FOOD
7920,FROZEN FOOD
18072,FROZEN FOOD
69236,FROZEN FOOD
23952,FROZEN FOOD
16286,FROZEN FOOD
62156,FROZEN FOOD
26489,FROZEN FOOD
67454,FROZEN FOOD
4794,FROZEN FOOD
17446,FROZEN FOOD
10354,FROZEN FOOD
52721,FROZEN FOOD
36377,FROZEN FOOD
82204,FROZEN FOOD
29730,FROZEN FOOD
77905,FROZEN FOOD
48040,FROZEN FOOD
35265,FROZEN FOOD
1813,FROZEN FOOD
37373,FROZEN FOOD
83446,FROZEN FOOD
56222,FROZEN FOOD
20944,FROZEN FOOD
69427,FROZEN FOOD
46358,FROZEN FOOD
81747,FROZEN FOOD
16987,FROZEN FOOD
38953,FROZEN FOOD
18519,FROZEN FOOD
69924,FROZEN FOOD
77695,FROZEN FOOD
70776,FROZEN FOOD
74846,FROZEN FOOD
36803,FROZEN FOOD
2989,FROZEN FOOD
74605,FROZEN FOOD
20332,FROZEN FOOD
9675,FROZEN FOOD
19869,FROZEN FOOD
74590,FROZEN FOOD
3906,FROZEN FOOD
28123,FROZEN FOOD
4330,FROZEN FOOD
55552,FROZEN FOOD
40895,FROZEN FOOD
54730,FROZEN FOOD
25935,FROZEN FOOD
8060,FROZEN FOOD
29333,FROZEN FOOD
2688,FROZEN FOOD
84746,FROZEN FOOD
52252,FROZEN FOOD
40987,FROZEN FOOD
45601,FROZEN FOOD
33926,FROZEN FOOD
20566,FROZEN FOOD
44011,FROZEN FOOD
66668,FROZEN FOOD
6372,FROZEN FOOD
83516,FROZEN FOOD
8969,FROZEN FOOD
80483,FROZEN FOOD
71387,FROZEN FOOD
12572,FROZEN FOOD
16097,FROZEN FOOD
78397,FROZEN FOOD
84826,FROZEN FOOD
24300,FROZEN FOOD
74020,FROZEN FOOD
83266,FROZEN FOOD
4869,FROZEN FOOD
83508,FROZEN FOOD
16250,FROZEN FOOD
66021,FROZEN FOOD
35743,FROZEN FOOD
75626,FROZEN FOOD
72418,FROZEN FOOD
30461,FROZEN FOOD
9802,FROZEN FOOD
637,FROZEN FOOD
10492,FROZEN FOOD
16822,FROZEN FOOD
60589,FROZEN FOOD
29874,FROZEN FOOD
62406,FROZEN FOOD
2782,FROZEN FOOD
52145,FROZEN FOOD
22956,FROZEN FOOD
52775,FROZEN FOOD
11682,FROZEN FOOD
18999,FROZEN FOOD
69324,FROZEN FOOD
38267,FROZEN FOOD
58144,FROZEN FOOD
20242,FROZEN FOOD
15881,FROZEN FOOD
12846,FROZEN FOOD
472,FROZEN FOOD
64738,FROZEN FOOD
43392,FROZEN FOOD
33179,FROZEN FOOD
74965,FROZEN FOOD
28464,FROZEN FOOD
78232,FROZEN FOOD
6849,FROZEN FOOD
28010,FROZEN FOOD
45244,FROZEN FOOD
43033,FROZEN FOOD
66813,FROZEN FOOD
52832,FROZEN FOOD
33264,FROZEN FOOD
46337,FROZEN FOOD
39489,FROZEN FOOD
27183,FROZEN FOOD
45274,FROZEN FOOD
666,FROZEN FOOD
10941,FROZEN FOOD
6722,FROZEN FOOD
37726,FROZEN FOOD
3929,FROZEN FOOD
69176,FROZEN FOOD
32596,FROZEN FOOD
7924,FROZEN FOOD
68962,FROZEN FOOD
40440,FROZEN FOOD
26858,FROZEN FOOD
44866,FROZEN FOOD
35277,CANNED GOODS
69086,CANNED GOODS
69295,CANNED GOODS
60557,CANNED GOODS
69242,CANNED GOODS
19800,CANNED GOODS
11012,CANNED GOODS
52329,CANNED GOODS
7656,CANNED GOODS
26238,CANNED GOODS
57636,CANNED GOODS
8409,CANNED GOODS
61149,CANNED GOODS
57999,CANNED GOODS
2971,CANNED GOODS
19805,CANNED GOODS
68866,CANNED GOODS
41589,CANNED GOODS
40039,CANNED GOODS
35277,CANNED GOODS
69086,CANNED GOODS
69295,CANNED GOODS
60557,CANNED GOODS
69242,CANNED GOODS
19800,CANNED GOODS
11012,CANNED GOODS
52329,CANNED GOODS
7656,CANNED GOODS
26238,CANNED GOODS
57636,CANNED GOODS
8409,CANNED GOODS
61149,CANNED GOODS
57999,CANNED GOODS
2971,CANNED GOODS
19805,CANNED GOODS
68866,CANNED GOODS
41589,CANNED GOODS
40039,CANNED GOODS
35277,DRY GOODS
47573,DRY GOODS
33206,DRY GOODS
57909,DRY GOODS
23311,DRY GOODS
75200,DRY GOODS
10199,DRY GOODS
9083,DRY GOODS
65852,DRY GOODS
55027,DRY GOODS
72570,DRY GOODS
4549,DRY GOODS
62720,DRY GOODS
52219,DRY GOODS
65878,DRY GOODS
64758,DRY GOODS
12042,DRY GOODS
41397,DRY GOODS
60680,DRY GOODS
55203,DRY GOODS
54605,DRY GOODS
30699,DRY GOODS
15773,DRY GOODS
9141,DRY GOODS
3582,DRY GOODS
35277,DRY GOODS
47573,DRY GOODS
33206,DRY GOODS
57909,DRY GOODS
23311,DRY GOODS
75200,DRY GOODS
10199,DRY GOODS
9083,DRY GOODS
65852,DRY GOODS
55027,DRY GOODS
72570,DRY GOODS
4549,DRY GOODS
62720,DRY GOODS
52219,DRY GOODS
65878,DRY GOODS
64758,DRY GOODS
12042,DRY GOODS
41397,DRY GOODS
60680,DRY GOODS
55203,DRY GOODS
54605,DRY GOODS
30699,DRY GOODS
15773,DRY GOODS
9141,DRY GOODS
3582,DRY GOODS
35277,TOBACCO PRODUCTS
73843,TOBACCO PRODUCTS
27318,TOBACCO PRODUCTS
30858,TOBACCO PRODUCTS
32591,TOBACCO PRODUCTS
31676,TOBACCO PRODUCTS
38611,TOBACCO PRODUCTS
77597,TOBACCO PRODUCTS
29405,TOBACCO PRODUCTS
27929,TOBACCO PRODUCTS
35277,TOBACCO PRODUCTS
73843,TOBACCO PRODUCTS
27318,TOBACCO PRODUCTS
30858,TOBACCO PRODUCTS
32591,TOBACCO PRODUCTS
31676,TOBACCO PRODUCTS
38611,TOBACCO PRODUCTS
77597,TOBACCO PRODUCTS
29405,TOBACCO PRODUCTS
27929,TOBACCO PRODUCTS
35277,DAIRY
27806,DAIRY
76059,DAIRY
37338,DAIRY
21144,DAIRY
51553,DAIRY
47759,DAIRY
966,DAIRY
84527,DAIRY
52211,DAIRY
68626,DAIRY
39060,DAIRY
66856,DAIRY
21125,DAIRY
17764,DAIRY
64534,DAIRY
31922,DAIRY
63367,DAIRY
67934,DAIRY
73542,DAIRY
65381,DAIRY
21133,DAIRY
38384,DAIRY
20862,DAIRY
85020,DAIRY
25271,DAIRY
64645,DAIRY
15769,DAIRY
9803,DAIRY
29202,DAIRY
21743,DAIRY
21744,DAIRY
58303,DAIRY
69918,DAIRY
29460,DAIRY
32887,DAIRY
60834,DAIRY
4583,DAIRY
20853,DAIRY
71746,DAIRY
22707,DAIRY
78297,DAIRY
44007,DAIRY
40427,DAIRY
52858,DAIRY
43200,DAIRY
46989,DAIRY
60258,DAIRY
4618,DAIRY
39352,DAIRY
64435,DAIRY
81914,DAIRY
55095,DAIRY
73275,DAIRY
61072,DAIRY
80155,DAIRY
68210,DAIRY
14715,DAIRY
4616,DAIRY
64229,DAIRY
49922,DAIRY
9800,DAIRY
72132,DAIRY
70478,DAIRY
17925,DAIRY
1547,DAIRY
21517,DAIRY
22869,DAIRY
4690,DAIRY
19569,DAIRY
66812,DAIRY
46482,DAIRY
29786,DAIRY
76073,DAIRY
22346,DAIRY
16301,DAIRY
20843,DAIRY
34603,DAIRY
3582,DAIRY
30269,DAIRY
25045,DAIRY
26389,DAIRY
6823,DAIRY
38936,DAIRY
64527,DAIRY
68925,DAIRY
72156,DAIRY
31326,DAIRY
35277,DAIRY
27806,DAIRY
76059,DAIRY
37338,DAIRY
21144,DAIRY
51553,DAIRY
47759,DAIRY
966,DAIRY
84527,DAIRY
52211,DAIRY
68626,DAIRY
39060,DAIRY
66856,DAIRY
21125,DAIRY
17764,DAIRY
64534,DAIRY
31922,DAIRY
63367,DAIRY
67934,DAIRY
73542,DAIRY
65381,DAIRY
21133,DAIRY
38384,DAIRY
20862,DAIRY
85020,DAIRY
25271,DAIRY
64645,DAIRY
15769,DAIRY
9803,DAIRY
29202,DAIRY
21743,DAIRY
21744,DAIRY
58303,DAIRY
69918,DAIRY
29460,DAIRY
32887,DAIRY
60834,DAIRY
4583,DAIRY
20853,DAIRY
71746,DAIRY
22707,DAIRY
78297,DAIRY
44007,DAIRY
40427,DAIRY
52858,DAIRY
43200,DAIRY
46989,DAIRY
60258,DAIRY
4618,DAIRY
39352,DAIRY
64435,DAIRY
81914,DAIRY
55095,DAIRY
73275,DAIRY
61072,DAIRY
80155,DAIRY
68210,DAIRY
14715,DAIRY
4616,DAIRY
64229,DAIRY
49922,DAIRY
9800,DAIRY
72132,DAIRY
70478,DAIRY
17925,DAIRY
1547,DAIRY
21517,DAIRY
22869,DAIRY
4690,DAIRY
19569,DAIRY
66812,DAIRY
46482,DAIRY
29786,DAIRY
76073,DAIRY
22346,DAIRY
16301,DAIRY
20843,DAIRY
34603,DAIRY
3582,DAIRY
30269,DAIRY
25045,DAIRY
26389,DAIRY
6823,DAIRY
38936,DAIRY
64527,DAIRY
68925,DAIRY
72156,DAIRY
31326,DAIRY
35277,CANNED GOODS
62705,CANNED GOODS
57774,CANNED GOODS
9307,CANNED GOODS
35277,CANNED GOODS
62705,CANNED GOODS
57774,CANNED GOODS
9307,CANNED GOODS
35277,MEAT - BEEF
54152,MEAT - BEEF
45874,MEAT - BEEF
43137,MEAT - BEEF
49170,MEAT - BEEF
54995,MEAT - BEEF
44232,MEAT - BEEF
59195,MEAT - BEEF
27663,MEAT - BEEF
39810,MEAT - BEEF
63994,MEAT - BEEF
52744,MEAT - BEEF
59803,MEAT - BEEF
18978,MEAT - BEEF
11798,MEAT - BEEF
10556,MEAT - BEEF
15394,MEAT - BEEF
14140,MEAT - BEEF
7129,MEAT - BEEF
45492,MEAT - BEEF
5873,MEAT - BEEF
47387,MEAT - BEEF
40373,MEAT - BEEF
40764,MEAT - BEEF
55840,MEAT - BEEF
63341,MEAT - BEEF
24060,MEAT - BEEF
5270,MEAT - BEEF
69911,MEAT - BEEF
7281,MEAT - BEEF
74670,MEAT - BEEF
64975,MEAT - BEEF
81918,MEAT - BEEF
4154,MEAT - BEEF
8871,MEAT - BEEF
3722,MEAT - BEEF
12045,MEAT - BEEF
34575,MEAT - BEEF
65721,MEAT - BEEF
55257,MEAT - BEEF
83517,MEAT - BEEF
48309,MEAT - BEEF
52197,MEAT - BEEF
78774,MEAT - BEEF
74067,MEAT - BEEF
19388,MEAT - BEEF
21946,MEAT - BEEF
22740,MEAT - BEEF
18576,MEAT - BEEF
17514,MEAT - BEEF
21138,MEAT - BEEF
81405,MEAT - BEEF
2859,MEAT - BEEF
27529,MEAT - BEEF
26570,MEAT - BEEF
52565,MEAT - BEEF
19578,MEAT - BEEF
38121,MEAT - BEEF
66757,MEAT - BEEF
59486,MEAT - BEEF
36703,MEAT - BEEF
56008,MEAT - BEEF
27341,MEAT - BEEF
82868,MEAT - BEEF
33573,MEAT - BEEF
68111,MEAT - BEEF
58856,MEAT - BEEF
66514,MEAT - BEEF
58692,MEAT - BEEF
13389,MEAT - BEEF
57695,MEAT - BEEF
81272,MEAT - BEEF
66719,MEAT - BEEF
8019,MEAT - BEEF
50684,MEAT - BEEF
7987,MEAT - BEEF
13041,MEAT - BEEF
39443,MEAT - BEEF
21434,MEAT - BEEF
2879,MEAT - BEEF
78451,MEAT - BEEF
7376,MEAT - BEEF
41161,MEAT - BEEF
12933,MEAT - BEEF
4288,MEAT - BEEF
14975,MEAT - BEEF
47894,MEAT - BEEF
59638,MEAT - BEEF
1390,MEAT - BEEF
17137,MEAT - BEEF
61868,MEAT - BEEF
39370,MEAT - BEEF
9293,MEAT - BEEF
26521,MEAT - BEEF
254,MEAT - BEEF
65172,MEAT - BEEF
19827,MEAT - BEEF
24912,MEAT - BEEF
66346,MEAT - BEEF
55243,MEAT - BEEF
69826,MEAT - BEEF
13190,MEAT - BEEF
80625,MEAT - BEEF
12436,MEAT - BEEF
29785,MEAT - BEEF
41935,MEAT - BEEF
39039,MEAT - BEEF
18297,MEAT - BEEF
40333,MEAT - BEEF
12731,MEAT - BEEF
33542,MEAT - BEEF
3459,MEAT - BEEF
48047,MEAT - BEEF
37070,MEAT - BEEF
65745,MEAT - BEEF
35737,MEAT - BEEF
22183,MEAT - BEEF
55078,MEAT - BEEF
32503,MEAT - BEEF
26545,MEAT - BEEF
4177,MEAT - BEEF
46754,MEAT - BEEF
35201,MEAT - BEEF
10379,MEAT - BEEF
10380,MEAT - BEEF
31769,MEAT - BEEF
16407,MEAT - BEEF
31721,MEAT - BEEF
7966,MEAT - BEEF
25830,MEAT - BEEF
15735,MEAT - BEEF
17920,MEAT - BEEF
49541,MEAT - BEEF
44487,MEAT - BEEF
36118,MEAT - BEEF
20321,MEAT - BEEF
1485,MEAT - BEEF
58701,MEAT - BEEF
11131,MEAT - BEEF
41122,MEAT - BEEF
85232,MEAT - BEEF
72917,MEAT - BEEF
77168,MEAT - BEEF
45639,MEAT - BEEF
28919,MEAT - BEEF
4042,MEAT - BEEF
31136,MEAT - BEEF
18423,MEAT - BEEF
7900,MEAT - BEEF
22242,MEAT - BEEF
44901,MEAT - BEEF
20021,MEAT - BEEF
16629,MEAT - BEEF
4602,MEAT - BEEF
44274,MEAT - BEEF
21187,MEAT - BEEF
84318,MEAT - BEEF
61540,MEAT - BEEF
25596,MEAT - BEEF
19944,MEAT - BEEF
34331,MEAT - BEEF
23133,MEAT - BEEF
38672,MEAT - BEEF
55600,MEAT - BEEF
66472,MEAT - BEEF
36253,MEAT - BEEF
24042,MEAT - BEEF
16708,MEAT - BEEF
37080,MEAT - BEEF
24895,MEAT - BEEF
15846,MEAT - BEEF
26611,MEAT - BEEF
29730,MEAT - BEEF
10479,MEAT - BEEF
37760,MEAT - BEEF
20652,MEAT - BEEF
56369,MEAT - BEEF
62519,MEAT - BEEF
62131,MEAT - BEEF
72027,MEAT - BEEF
45780,MEAT - BEEF
12329,MEAT - BEEF
75866,MEAT - BEEF
74590,MEAT - BEEF
82860,MEAT - BEEF
25226,MEAT - BEEF
33242,MEAT - BEEF
37125,MEAT - BEEF
5776,MEAT - BEEF
78850,MEAT - BEEF
14323,MEAT - BEEF
54488,MEAT - BEEF
32478,MEAT - BEEF
63670,MEAT - BEEF
57884,MEAT - BEEF
71608,MEAT - BEEF
43969,MEAT - BEEF
61199,MEAT - BEEF
68438,MEAT - BEEF
22653,MEAT - BEEF
8060,MEAT - BEEF
19416,MEAT - BEEF
37997,MEAT - BEEF
25935,MEAT - BEEF
16549,MEAT - BEEF
45601,MEAT - BEEF
6372,MEAT - BEEF
53455,MEAT - BEEF
53042,MEAT - BEEF
8269,MEAT - BEEF
75811,MEAT - BEEF
73917,MEAT - BEEF
78776,MEAT - BEEF
31878,MEAT - BEEF
66388,MEAT - BEEF
8839,MEAT - BEEF
15763,MEAT - BEEF
16832,MEAT - BEEF
5542,MEAT - BEEF
63154,MEAT - BEEF
80274,MEAT - BEEF
24431,MEAT - BEEF
46735,MEAT - BEEF
68366,MEAT - BEEF
72012,MEAT - BEEF
75623,MEAT - BEEF
58231,MEAT - BEEF
59210,MEAT - BEEF
37517,MEAT - BEEF
2886,MEAT - BEEF
2259,MEAT - BEEF
24513,MEAT - BEEF
66895,MEAT - BEEF
10648,MEAT - BEEF
18667,MEAT - BEEF
82401,MEAT - BEEF
44091,MEAT - BEEF
22717,MEAT - BEEF
42110,MEAT - BEEF
21849,MEAT - BEEF
6327,MEAT - BEEF
49630,MEAT - BEEF
65699,MEAT - BEEF
24393,MEAT - BEEF
20910,MEAT - BEEF
81177,MEAT - BEEF
46693,MEAT - BEEF
25918,MEAT - BEEF
54605,MEAT - BEEF
73041,MEAT - BEEF
33380,MEAT - BEEF
16624,MEAT - BEEF
82388,MEAT - BEEF
32801,MEAT - BEEF
18245,MEAT - BEEF
12690,MEAT - BEEF
26704,MEAT - BEEF
18938,MEAT - BEEF
17611,MEAT - BEEF
749,MEAT - BEEF
9756,MEAT - BEEF
5252,MEAT - BEEF
10443,MEAT - BEEF
3531,MEAT - BEEF
8507,MEAT - BEEF
97,MEAT - BEEF
59442,MEAT - BEEF
29587,MEAT - BEEF
36483,MEAT - BEEF
27400,MEAT - BEEF
10439,MEAT - BEEF
38660,MEAT - BEEF
38286,MEAT - BEEF
40010,MEAT - BEEF
69688,MEAT - BEEF
43315,MEAT - BEEF
22503,MEAT - BEEF
49722,MEAT - BEEF
80353,MEAT - BEEF
55705,MEAT - BEEF
3759,MEAT - BEEF
61824,MEAT - BEEF
45874,MEAT - BEEF
43137,MEAT - BEEF
61868,MEAT - BEEF
39370,MEAT - BEEF
9293,MEAT - BEEF
35277,MEAT - BEEF
54152,MEAT - BEEF
49170,MEAT - BEEF
54995,MEAT - BEEF
44232,MEAT - BEEF
59195,MEAT - BEEF
27663,MEAT - BEEF
39810,MEAT - BEEF
63994,MEAT - BEEF
52744,MEAT - BEEF
59803,MEAT - BEEF
18978,MEAT - BEEF
11798,MEAT - BEEF
10556,MEAT - BEEF
15394,MEAT - BEEF
14140,MEAT - BEEF
7129,MEAT - BEEF
45492,MEAT - BEEF
5873,MEAT - BEEF
47387,MEAT - BEEF
40373,MEAT - BEEF
40764,MEAT - BEEF
55840,MEAT - BEEF
63341,MEAT - BEEF
24060,MEAT - BEEF
5270,MEAT - BEEF
69911,MEAT - BEEF
7281,MEAT - BEEF
74670,MEAT - BEEF
64975,MEAT - BEEF
81918,MEAT - BEEF
4154,MEAT - BEEF
8871,MEAT - BEEF
3722,MEAT - BEEF
12045,MEAT - BEEF
34575,MEAT - BEEF
65721,MEAT - BEEF
55257,MEAT - BEEF
83517,MEAT - BEEF
48309,MEAT - BEEF
52197,MEAT - BEEF
78774,MEAT - BEEF
74067,MEAT - BEEF
19388,MEAT - BEEF
21946,MEAT - BEEF
22740,MEAT - BEEF
18576,MEAT - BEEF
17514,MEAT - BEEF
21138,MEAT - BEEF
81405,MEAT - BEEF
2859,MEAT - BEEF
27529,MEAT - BEEF
26570,MEAT - BEEF
52565,MEAT - BEEF
19578,MEAT - BEEF
38121,MEAT - BEEF
66757,MEAT - BEEF
59486,MEAT - BEEF
36703,MEAT - BEEF
